"customer_id","customer_name","segment","region","city","state","postal_code"
"PM-19135","Peter McVee","Home Office","Central","San Antonio","Texas","78207"
"AR-10345","Alex Russell","Corporate","Central","Houston","Texas","77070"
"BP-11290","Beth Paige","Consumer","West","Los Angeles","California","90036"
"LM-17065","Liz MacKendrick","Consumer","East","Auburn","New York","13021"
"KT-16465","Kean Takahito","Consumer","West","San Francisco","California","94109"
"AP-10915","Arthur Prichep","Consumer","West","Los Angeles","California","90008"
"JD-15790","John Dryer","Consumer","West","Los Angeles","California","90049"
"XP-21865","Xylona Preis","Consumer","West","Chico","California","95928"
"JK-16090","Juliana Krohn","Consumer","West","Springfield","Oregon","97477"
"MG-18205","Mitch Gastineau","Corporate","South","Jacksonville","Florida","32216"
"MN-17935","Michael Nguyen","Consumer","Central","El Paso","Texas","79907"
"JP-16135","Julie Prescott","Home Office","East","Springfield","Ohio","45503"
"DL-13315","Delfina Latchford","Consumer","South","Knoxville","Tennessee","37918"
"KB-16240","Karen Bern","Corporate","South","Chattanooga","Tennessee","37421"
"SR-20740","Steven Roelle","Home Office","East","New York City","New York","10024"
"CS-12175","Charles Sheldon","Corporate","West","San Francisco","California","94122"
"AR-10510","Andrew Roberts","Consumer","East","Columbus","Ohio","43229"
"KB-16405","Katrina Bavinger","Home Office","East","New York City","New York","10035"
"MM-17920","Michael Moore","Consumer","Central","Richmond","Indiana","47374"
"MJ-17740","Max Jones","Consumer","South","Miami","Florida","33178"
"PO-19180","Philisse Overcash","Home Office","Central","Roseville","Minnesota","55113"
"DA-13450","Dianna Arnett","Home Office","South","Virginia Beach","Virginia","23464"
"AH-10690","Anna Häberlin","Corporate","Central","Dallas","Texas","75220"
"JK-15730","Joe Kamberova","Consumer","West","Concord","California","94521"
"MS-17530","MaryBeth Skach","Consumer","South","Conway","Arkansas","72032"
"CM-12235","Chris McAfee","Consumer","South","Little Rock","Arkansas","72209"
"RS-19420","Ricardo Sperren","Corporate","East","Meriden","Connecticut","6450"
"BP-11185","Ben Peterman","Corporate","East","Philadelphia","Pennsylvania","19143"
"EH-14005","Erica Hernandez","Home Office","South","Jonesboro","Arkansas","72401"
"FM-14290","Frank Merwin","Home Office","East","Philadelphia","Pennsylvania","19140"
"MV-17485","Mark Van Huff","Consumer","East","New York City","New York","10011"
"BP-11050","Barry Pond","Corporate","East","Cranston","Rhode Island","2920"
"CC-12220","Chris Cortes","Consumer","South","Owensboro","Kentucky","42301"
"SS-20410","Shahid Shariari","Consumer","South","Atlanta","Georgia","30318"
"KD-16495","Keith Dawkins","Corporate","West","Los Angeles","California","90036"
"PL-18925","Paul Lucas","Home Office","West","Los Angeles","California","90049"
"ZD-21925","Zuschuss Donatelli","Consumer","Central","Richmond","Indiana","47374"
"LS-16945","Linda Southworth","Corporate","West","San Francisco","California","94110"
"FM-14290","Frank Merwin","Home Office","West","San Francisco","California","94122"
"KD-16495","Keith Dawkins","Corporate","West","San Jose","California","95123"
"GD-14590","Giulietta Dortch","Corporate","West","Bellingham","Washington","98226"
"RA-19885","Ruben Ausman","Corporate","South","Decatur","Alabama","35601"
"DB-13555","Dorothy Badders","Corporate","South","Fayetteville","Arkansas","72701"
"RL-19615","Rob Lucas","Consumer","East","Philadelphia","Pennsylvania","19120"
"RB-19465","Rick Bensley","Home Office","West","Seattle","Washington","98103"
"RW-19690","Robert Waldorf","Consumer","West","Los Angeles","California","90049"
"VG-21790","Vivek Gonzalez","Consumer","West","Los Angeles","California","90032"
"CB-12535","Claudia Bergmann","Corporate","South","Southaven","Mississippi","38671"
"TS-21430","Tom Stivers","Corporate","East","Reading","Pennsylvania","19601"
"DK-13225","Dean Katz","Corporate","West","San Francisco","California","94109"
"ML-17395","Marina Lichtenstein","Corporate","West","Los Angeles","California","90045"
"MA-17560","Matt Abelman","Home Office","West","Los Angeles","California","90004"
"BD-11770","Bryan Davis","Consumer","East","New York City","New York","10024"
"DB-13615","Doug Bickford","Consumer","South","Charlotte","North Carolina","28205"
"RB-19465","Rick Bensley","Home Office","Central","Tulsa","Oklahoma","74133"
"NS-18640","Noel Staavos","Corporate","East","Columbus","Ohio","43229"
"SH-19975","Sally Hughsby","Corporate","West","Caldwell","Idaho","83605"
"AG-10390","Allen Goldenen","Consumer","West","Los Angeles","California","90004"
"SW-20245","Scot Wooten","Consumer","East","Troy","New York","12180"
"KN-16390","Katherine Nockton","Corporate","East","New Bedford","Massachusetts","2740"
"GB-14530","George Bell","Corporate","South","Florence","South Carolina","29501"
"KF-16285","Karen Ferguson","Home Office","West","Los Angeles","California","90008"
"AY-10555","Andy Yotov","Corporate","West","Los Angeles","California","90049"
"BD-11635","Brian Derr","Consumer","East","Columbus","Ohio","43229"
"AH-10585","Angele Hood","Consumer","South","Miami","Florida","33142"
"AA-10645","Anna Andreadi","Consumer","South","Georgetown","Kentucky","40324"
"TB-21520","Tracy Blumstein","Consumer","West","Sierra Vista","Arizona","85635"
"CP-12085","Cathy Prescott","Corporate","West","Tucson","Arizona","85705"
"BF-11215","Benjamin Farhat","Home Office","Central","Minneapolis","Minnesota","55407"
"CP-12340","Christine Phan","Corporate","South","Miami","Florida","33142"
"KN-16705","Kristina Nunn","Home Office","East","New York City","New York","10009"
"EH-14125","Eugene Hildebrand","Home Office","East","Rochester","New York","14609"
"TT-21070","Ted Trevino","Consumer","East","Philadelphia","Pennsylvania","19120"
"PG-18820","Patrick Gardner","Consumer","East","New York City","New York","10011"
"NZ-18565","Nick Zandusky","Home Office","Central","Houston","Texas","77070"
"AS-10090","Adam Shillingsburg","Consumer","Central","Chicago","Illinois","60653"
"SP-20920","Susan Pistek","Consumer","East","Parma","Ohio","44134"
"CB-12415","Christy Brittain","Consumer","Central","Chicago","Illinois","60610"
"SS-20140","Saphhira Shifley","Corporate","West","Los Angeles","California","90036"
"TT-21220","Thomas Thornton","Consumer","West","Chula Vista","California","91911"
"JF-15190","Jamie Frazer","Consumer","East","Manchester","Connecticut","6040"
"RM-19375","Raymond Messe","Consumer","South","Columbus","Georgia","31907"
"RD-19585","Rob Dowd","Consumer","West","Los Angeles","California","90004"
"AG-10330","Alex Grayson","Consumer","Central","Tulsa","Oklahoma","74133"
"GM-14440","Gary McGarr","Consumer","West","Los Angeles","California","90049"
"NZ-18565","Nick Zandusky","Home Office","Central","Springfield","Missouri","65807"
"DB-13270","Deborah Brumfield","Home Office","West","Portland","Oregon","97206"
"JK-15625","Jim Karlsson","Consumer","East","Philadelphia","Pennsylvania","19120"
"AM-10705","Anne McFarland","Consumer","Central","Des Plaines","Illinois","60016"
"MG-17650","Matthew Grinstein","Home Office","East","Marion","Ohio","43302"
"MB-17305","Maria Bertelson","Consumer","West","Longview","Washington","98632"
"AS-10240","Alan Shonely","Consumer","West","Redondo Beach","California","90278"
"JF-15490","Jeremy Farry","Consumer","West","Portland","Oregon","97206"
"PO-18850","Patrick O'Brill","Consumer","Central","Irving","Texas","75061"
"NW-18400","Natalie Webber","Consumer","Central","Waterloo","Iowa","50701"
"JF-15415","Jennifer Ferguson","Consumer","West","Seattle","Washington","98105"
"HA-14905","Helen Abelman","Consumer","West","San Jose","California","95123"
"MC-17575","Matt Collins","Consumer","Central","Chicago","Illinois","60623"
"VM-21685","Valerie Mitchum","Home Office","South","Marietta","Georgia","30062"
"VW-21775","Victoria Wilson","Corporate","South","Montgomery","Alabama","36116"
"GK-14620","Grace Kelly","Corporate","Central","Plano","Texas","75023"
"AT-10435","Alyssa Tate","Home Office","South","Tamarac","Florida","33319"
"AR-10825","Anthony Rawles","Corporate","East","Columbus","Ohio","43229"
"RO-19780","Rose O'Brian","Consumer","West","Seattle","Washington","98115"
"YS-21880","Yana Sorensen","Corporate","South","Columbus","Georgia","31907"
"JH-15910","Jonathan Howell","Consumer","Central","Tulsa","Oklahoma","74133"
"AT-10735","Annie Thurman","Consumer","South","Nashville","Tennessee","37211"
"RM-19675","Robert Marley","Home Office","East","Cambridge","Massachusetts","2138"
"BB-11545","Brenda Bowman","Corporate","West","Oakland","California","94601"
"AS-10285","Alejandro Savely","Corporate","Central","Palatine","Illinois","60067"
"JH-15910","Jonathan Howell","Consumer","East","Cincinnati","Ohio","45231"
"EB-13705","Ed Braxton","Corporate","West","San Francisco","California","94122"
"ME-17725","Max Engle","Consumer","South","Salem","Virginia","24153"
"SB-20170","Sarah Bern","Consumer","Central","Chicago","Illinois","60623"
"AI-10855","Arianne Irving","Consumer","East","New York City","New York","10035"
"TP-21565","Tracy Poddar","Corporate","West","Eugene","Oregon","97405"
"LW-17125","Liz Willingham","Consumer","West","Oxnard","California","93030"
"RB-19795","Ross Baird","Home Office","Central","Midland","Michigan","48640"
"MH-17455","Mark Hamilton","Consumer","East","New York City","New York","10011"
"TS-21370","Todd Sumrall","Corporate","East","New York City","New York","10035"
"EM-14140","Eugene Moren","Home Office","East","Newark","Delaware","19711"
"PO-18850","Patrick O'Brill","Consumer","West","San Francisco","California","94109"
"AG-10900","Arthur Gainer","Consumer","Central","Dallas","Texas","75217"
"BF-11275","Beth Fritzler","Corporate","South","Miami","Florida","33178"
"BS-11590","Brendan Sweed","Corporate","East","New York City","New York","10011"
"JD-16015","Joy Daniels","Consumer","East","Philadelphia","Pennsylvania","19120"
"FC-14245","Frank Carlisle","Home Office","West","Los Angeles","California","90032"
"DS-13030","Darrin Sayre","Home Office","East","New York City","New York","10009"
"TP-21565","Tracy Poddar","Corporate","Central","Grand Prairie","Texas","75051"
"CC-12430","Chuck Clark","Home Office","East","New York City","New York","10009"
"AW-10930","Arthur Wiediger","Home Office","East","Philadelphia","Pennsylvania","19143"
"DB-13360","Dennis Bolton","Home Office","East","Waterbury","Connecticut","6708"
"PC-19000","Pauline Chand","Home Office","West","Chandler","Arizona","85224"
"DK-12835","Damala Kotsonis","Corporate","South","Springfield","Virginia","22153"
"GM-14455","Gary Mitchum","Home Office","East","Concord","New Hampshire","3301"
"DR-12940","Daniel Raglin","Home Office","South","Hollywood","Florida","33021"
"BD-11620","Brian DeCherney","Consumer","East","Philadelphia","Pennsylvania","19120"
"SH-20395","Shahid Hopkins","Consumer","South","Jacksonville","North Carolina","28540"
"CC-12220","Chris Cortes","Consumer","East","New York City","New York","10024"
"JJ-15445","Jennifer Jackson","Consumer","Central","Chicago","Illinois","60623"
"TT-21460","Tonja Turnell","Home Office","Central","Houston","Texas","77095"
"BT-11680","Brian Thompson","Consumer","Central","Houston","Texas","77036"
"SP-20650","Stephanie Phelps","Corporate","East","New York City","New York","10009"
"DB-13270","Deborah Brumfield","Home Office","East","Providence","Rhode Island","2908"
"VT-21700","Valerie Takahito","Home Office","Central","Houston","Texas","77070"
"NR-18550","Nick Radford","Consumer","South","Pembroke Pines","Florida","33024"
"KN-16390","Katherine Nockton","Corporate","East","New York City","New York","10011"
"LC-17050","Liz Carlisle","Consumer","East","Medina","Ohio","44256"
"SP-20545","Sibella Parks","Corporate","East","Philadelphia","Pennsylvania","19143"
"FC-14245","Frank Carlisle","Home Office","West","San Francisco","California","94109"
"CC-12100","Chad Cunningham","Home Office","East","Philadelphia","Pennsylvania","19120"
"TP-21130","Theone Pippenger","Consumer","Central","Rochester","Minnesota","55901"
"VF-21715","Vicky Freymann","Home Office","Central","Elmhurst","Illinois","60126"
"JH-16180","Justin Hirsh","Consumer","East","New York City","New York","10035"
"CT-11995","Carol Triggs","Consumer","East","Lawrence","Massachusetts","1841"
"CB-12025","Cassandra Brandow","Consumer","Central","Waco","Texas","76706"
"RD-19720","Roger Demir","Consumer","West","Seattle","Washington","98105"
"EJ-13720","Ed Jacobs","Consumer","West","Los Angeles","California","90008"
"RO-19780","Rose O'Brian","Consumer","South","Arlington","Virginia","22204"
"DW-13585","Dorothy Wardle","Corporate","West","Edmonds","Washington","98026"
"SV-20815","Stuart Van","Corporate","Central","Indianapolis","Indiana","46203"
"SV-20785","Stewart Visinsky","Consumer","South","Jacksonville","Florida","32216"
"ON-18715","Odella Nelson","Corporate","East","Clinton","Maryland","20735"
"KB-16585","Ken Black","Corporate","East","Clinton","Maryland","20735"
"VP-21760","Victoria Pisteka","Corporate","West","San Francisco","California","94109"
"NP-18685","Nora Pelletier","Home Office","South","Wilson","North Carolina","27893"
"BE-11455","Brad Eason","Home Office","Central","Springfield","Missouri","65807"
"MB-18085","Mick Brown","Consumer","South","Charlotte","North Carolina","28205"
"PO-18865","Patrick O'Donnell","Consumer","Central","Indianapolis","Indiana","46203"
"WB-21850","William Brown","Consumer","West","Redmond","Oregon","97756"
"BF-11020","Barry Französisch","Corporate","Central","Arlington","Texas","76017"
"DB-13405","Denny Blanton","Consumer","East","Lawrence","Massachusetts","1841"
"CA-12775","Cynthia Arntzen","Consumer","East","Vineland","New Jersey","8360"
"SB-20290","Sean Braxton","Corporate","West","San Diego","California","92024"
"TW-21025","Tamara Willingham","Home Office","South","Charlottesville","Virginia","22901"
"SD-20485","Shirley Daniels","Home Office","West","Phoenix","Arizona","85023"
"TB-21055","Ted Butterfield","Consumer","East","Meriden","Connecticut","6450"
"DP-13390","Dennis Pardue","Home Office","Central","Franklin","Wisconsin","53132"
"DE-13255","Deanra Eno","Home Office","West","Los Angeles","California","90008"
"CM-11815","Candace McMahon","Corporate","West","San Francisco","California","94109"
"RP-19855","Roy Phan","Corporate","Central","Houston","Texas","77095"
"DR-12940","Daniel Raglin","Home Office","South","Lake Charles","Louisiana","70601"
"JF-15190","Jamie Frazer","Consumer","East","New York City","New York","10024"
"SC-20695","Steve Chapman","Corporate","South","Fort Lauderdale","Florida","33311"
"SP-20650","Stephanie Phelps","Corporate","West","Stockton","California","95207"
"CK-12325","Christine Kargatis","Home Office","South","Hot Springs","Arkansas","71901"
"VM-21835","Vivian Mathis","Consumer","East","Nashua","New Hampshire","3060"
"SF-20200","Sarah Foster","Consumer","West","Seattle","Washington","98103"
"MF-17665","Maureen Fritzler","Corporate","South","Miami","Florida","33180"
"KE-16420","Katrina Edelman","Corporate","West","Aurora","Colorado","80013"
"BT-11680","Brian Thompson","Consumer","West","San Francisco","California","94122"
"PO-18850","Patrick O'Brill","Consumer","West","Los Angeles","California","90008"
"AA-10375","Allen Armold","Consumer","East","New York City","New York","10035"
"BG-11035","Barry Gonzalez","Consumer","South","Greensboro","North Carolina","27405"
"RL-19615","Rob Lucas","Consumer","Central","Chicago","Illinois","60623"
"CS-12175","Charles Sheldon","Corporate","East","Lakewood","New Jersey","8701"
"NC-18535","Nick Crebassa","Corporate","West","Phoenix","Arizona","85023"
"CW-11905","Carl Weiss","Home Office","West","Los Angeles","California","90004"
"PT-19090","Pete Takahito","Consumer","Central","San Antonio","Texas","78207"
"HF-14995","Herbert Flentye","Consumer","East","Baltimore","Maryland","21215"
"CC-12610","Corey Catlett","Corporate","South","Durham","North Carolina","27707"
"BF-11170","Ben Ferrer","Home Office","West","Sacramento","California","95823"
"KH-16510","Keith Herrera","Consumer","West","Pomona","California","91767"
"CS-12505","Cindy Stewart","Consumer","West","Los Angeles","California","90036"
"TC-20980","Tamara Chand","Corporate","Central","Lafayette","Indiana","47905"
"DP-13165","David Philippe","Consumer","Central","Chicago","Illinois","60610"
"PJ-19015","Pauline Johnson","Consumer","West","Santa Ana","California","92704"
"BF-10975","Barbara Fisher","Corporate","East","Vineland","New Jersey","8360"
"FC-14335","Fred Chung","Corporate","West","Torrance","California","90503"
"MP-18175","Mike Pelletier","Home Office","East","Troy","Ohio","45373"
"AJ-10795","Anthony Johnson","Corporate","South","Springfield","Virginia","22153"
"BC-11125","Becky Castell","Home Office","West","El Cajon","California","92020"
"RS-19420","Ricardo Sperren","Corporate","West","Los Angeles","California","90036"
"JO-15145","Jack O'Briant","Corporate","Central","Franklin","Wisconsin","53132"
"MY-17380","Maribeth Yedwab","Corporate","Central","San Antonio","Texas","78207"
"RF-19345","Randy Ferguson","Corporate","Central","Chicago","Illinois","60610"
"MM-17920","Michael Moore","Consumer","South","Chesapeake","Virginia","23320"
"TW-21025","Tamara Willingham","Home Office","West","Seattle","Washington","98105"
"HA-14905","Helen Abelman","Consumer","East","Springfield","Ohio","45503"
"TN-21040","Tanja Norvell","Home Office","East","New York City","New York","10009"
"JS-15595","Jill Stevenson","Corporate","Central","Chicago","Illinois","60653"
"BN-11470","Brad Norvell","Corporate","West","Brentwood","California","94513"
"JE-16165","Justin Ellison","Corporate","South","North Charleston","South Carolina","29406"
"EM-13960","Eric Murdock","Consumer","West","San Francisco","California","94109"
"EM-13825","Elizabeth Moffitt","Corporate","West","Los Angeles","California","90049"
"JH-15910","Jonathan Howell","Consumer","South","West Palm Beach","Florida","33407"
"PS-19045","Penelope Sewall","Home Office","East","New York City","New York","10011"
"TA-21385","Tom Ashbrook","Home Office","Central","Chicago","Illinois","60653"
"NP-18700","Nora Preis","Consumer","West","Seattle","Washington","98105"
"JO-15550","Jesus Ocampo","Home Office","West","Roseville","California","95661"
"HM-14980","Henry MacAllister","Consumer","West","Los Angeles","California","90008"
"TB-21190","Thomas Brumley","Home Office","West","Riverside","California","92503"
"JB-16000","Joy Bell-","Consumer","West","Longview","Washington","98632"
"BP-11095","Bart Pistole","Corporate","East","New York City","New York","10024"
"JA-15970","Joseph Airdo","Consumer","Central","Detroit","Michigan","48227"
"BB-11545","Brenda Bowman","Corporate","South","Fort Lauderdale","Florida","33311"
"DK-13375","Dennis Kane","Consumer","Central","Abilene","Texas","79605"
"RH-19600","Rob Haberlin","Consumer","South","Hampton","Virginia","23666"
"JF-15490","Jeremy Farry","Consumer","East","New York City","New York","10009"
"DB-12910","Daniel Byrd","Home Office","West","Salinas","California","93905"
"FM-14215","Filia McAdams","Corporate","South","Richmond","Kentucky","40475"
"SP-20545","Sibella Parks","Corporate","East","New York City","New York","10024"
"EB-13750","Edward Becker","Corporate","East","New York City","New York","10011"
"JE-15610","Jim Epp","Corporate","West","San Diego","California","92105"
"CS-11860","Cari Schnelling","Consumer","South","Lakeland","Florida","33801"
"PJ-18835","Patrick Jones","Corporate","Central","Dallas","Texas","75217"
"NM-18445","Nathan Mautz","Home Office","West","Concord","California","94521"
"WB-21850","William Brown","Consumer","West","Anaheim","California","92804"
"KH-16630","Ken Heidel","Corporate","West","Pleasant Grove","Utah","84062"
"JF-15355","Jay Fein","Consumer","East","Rochester","New York","14609"
"RS-19765","Roland Schwarz","Corporate","West","Los Angeles","California","90008"
"GM-14500","Gene McClure","Consumer","West","Fresno","California","93727"
"SU-20665","Stephanie Ulpright","Home Office","Central","Chicago","Illinois","60653"
"JM-15580","Jill Matthias","Consumer","West","Seattle","Washington","98105"
"JE-15715","Joe Elijah","Consumer","South","Charlotte","North Carolina","28205"
"GA-14515","George Ashbrook","Consumer","West","Los Angeles","California","90004"
"CC-12685","Craig Carroll","Consumer","South","Henderson","Kentucky","42420"
"JF-15565","Jill Fjeld","Consumer","Central","Decatur","Illinois","62521"
"CD-11980","Carol Darley","Consumer","East","New York City","New York","10011"
"SG-20890","Susan Gilcrest","Corporate","Central","Amarillo","Texas","79109"
"EJ-14155","Eva Jacobs","Consumer","West","Santa Ana","California","92704"
"LW-16990","Lindsay Williams","Corporate","West","Henderson","Nevada","89015"
"SO-20335","Sean O'Donnell","Consumer","West","Seattle","Washington","98105"
"MF-18250","Monica Federle","Corporate","East","New York City","New York","10035"
"TG-21640","Trudy Glocke","Consumer","Central","Saint Charles","Missouri","63301"
"MH-17290","Marc Harrigan","Home Office","East","Philadelphia","Pennsylvania","19140"
"CB-12415","Christy Brittain","Consumer","East","Long Beach","New York","11561"
"BP-11095","Bart Pistole","Corporate","South","Jacksonville","North Carolina","28540"
"JW-16075","Julia West","Consumer","Central","Chicago","Illinois","60610"
"MS-17770","Maxwell Schwartz","Consumer","South","Richmond","Virginia","23223"
"GM-14440","Gary McGarr","Consumer","East","New York City","New York","10009"
"MY-18295","Muhammed Yedwab","Corporate","East","Philadelphia","Pennsylvania","19140"
"JO-15145","Jack O'Briant","Corporate","South","Athens","Georgia","30605"
"DW-13480","Dianna Wilson","Home Office","West","San Diego","California","92024"
"JK-15205","Jamie Kunitz","Consumer","South","Hialeah","Florida","33012"
"JS-15880","John Stevenson","Consumer","South","Atlanta","Georgia","30318"
"PO-19180","Philisse Overcash","Home Office","East","New York City","New York","10035"
"BO-11425","Bobby Odegard","Consumer","East","New York City","New York","10024"
"CM-12115","Chad McGuire","Consumer","West","San Francisco","California","94109"
"LC-16930","Linda Cazamias","Corporate","West","Phoenix","Arizona","85023"
"EH-13765","Edward Hooks","Corporate","West","Seattle","Washington","98115"
"LC-16870","Lena Cacioppo","Consumer","West","San Francisco","California","94109"
"BP-11290","Beth Paige","Consumer","East","Philadelphia","Pennsylvania","19140"
"MC-18100","Mick Crebagga","Consumer","Central","Chicago","Illinois","60623"
"GB-14575","Giulietta Baptist","Consumer","East","New York City","New York","10011"
"FP-14320","Frank Preis","Consumer","West","Los Angeles","California","90049"
"EA-14035","Erin Ashbrook","Corporate","East","Philadelphia","Pennsylvania","19143"
"SB-20170","Sarah Bern","Consumer","West","Los Angeles","California","90032"
"JS-15595","Jill Stevenson","Corporate","East","Columbus","Ohio","43229"
"BP-11155","Becky Pak","Consumer","West","Los Angeles","California","90008"
"SC-20695","Steve Chapman","Corporate","Central","Roseville","Michigan","48066"
"GZ-14545","George Zrebassa","Corporate","West","Thousand Oaks","California","91360"
"EB-13975","Erica Bern","Corporate","South","Greensboro","North Carolina","27405"
"JK-16120","Julie Kriz","Home Office","South","Fort Lauderdale","Florida","33311"
"LC-17140","Logan Currie","Consumer","East","Cleveland","Ohio","44105"
"AG-10525","Andy Gerbode","Corporate","Central","Houston","Texas","77095"
"LR-16915","Lena Radford","Consumer","South","Nashville","Tennessee","37211"
"NC-18340","Nat Carroll","Consumer","Central","Houston","Texas","77036"
"NB-18655","Nona Balk","Corporate","East","Philadelphia","Pennsylvania","19143"
"DO-13645","Doug O'Connell","Consumer","South","Boynton Beach","Florida","33437"
"LH-17155","Logan Haushalter","Consumer","West","San Jose","California","95123"
"MM-18280","Muhammed MacIntyre","Corporate","East","New York City","New York","10024"
"BD-11320","Bill Donatelli","Consumer","Central","Detroit","Michigan","48227"
"SC-20575","Sonia Cooley","Consumer","South","Miami","Florida","33178"
"ZC-21910","Zuschuss Carroll","Consumer","East","New York City","New York","10024"
"MY-18295","Muhammed Yedwab","Corporate","Central","Chicago","Illinois","60623"
"CS-11950","Carlos Soltero","Consumer","East","New York City","New York","10024"
"MC-17845","Michael Chen","Consumer","West","Pasco","Washington","99301"
"SP-20650","Stephanie Phelps","Corporate","Central","Chicago","Illinois","60623"
"PR-18880","Patrick Ryan","Consumer","South","Tampa","Florida","33614"
"DV-13045","Darrin Van Huff","Corporate","South","Jacksonville","Florida","32216"
"SC-20020","Sam Craven","Consumer","Central","Houston","Texas","77095"
"GH-14425","Gary Hwang","Consumer","West","Modesto","California","95351"
"SN-20560","Skye Norling","Home Office","West","San Francisco","California","94109"
"MZ-17335","Maria Zettner","Home Office","West","Phoenix","Arizona","85023"
"JF-15295","Jason Fortune-","Consumer","West","Los Angeles","California","90036"
"TG-21310","Toby Gnade","Consumer","South","Raleigh","North Carolina","27604"
"JF-15190","Jamie Frazer","Consumer","West","Long Beach","California","90805"
"GG-14650","Greg Guthrie","Corporate","Central","Bloomington","Illinois","61701"
"LT-16765","Larry Tron","Consumer","East","Fairfield","Ohio","45014"
"DD-13570","Dorothy Dickinson","Consumer","West","Los Angeles","California","90049"
"ME-17725","Max Engle","Consumer","Central","Chicago","Illinois","60610"
"TR-21325","Toby Ritter","Consumer","West","Seattle","Washington","98103"
"SH-20395","Shahid Hopkins","Consumer","East","New York City","New York","10011"
"JS-15880","John Stevenson","Consumer","East","Toledo","Ohio","43615"
"BS-11755","Bruce Stewart","Consumer","East","Philadelphia","Pennsylvania","19143"
"RD-19720","Roger Demir","Consumer","West","Phoenix","Arizona","85023"
"JL-15235","Janet Lee","Consumer","West","Los Angeles","California","90049"
"VP-21760","Victoria Pisteka","Corporate","Central","Brownsville","Texas","78521"
"RD-19810","Ross DeVincentis","Home Office","Central","Chicago","Illinois","60610"
"MH-18025","Michelle Huthwaite","Consumer","South","Knoxville","Tennessee","37918"
"AR-10540","Andy Reiter","Consumer","West","Los Angeles","California","90004"
"LP-17095","Liz Preis","Consumer","West","Visalia","California","93277"
"TB-21190","Thomas Brumley","Home Office","West","Los Angeles","California","90045"
"EM-14140","Eugene Moren","Home Office","West","Lehi","Utah","84043"
"QJ-19255","Quincy Jones","Corporate","Central","Chicago","Illinois","60653"
"ME-17320","Maria Etezadi","Home Office","South","Henderson","Kentucky","42420"
"LB-16795","Laurel Beltran","Home Office","West","Huntington Beach","California","92646"
"AA-10645","Anna Andreadi","Consumer","West","San Diego","California","92105"
"FA-14230","Frank Atkinson","Corporate","West","Los Angeles","California","90032"
"CC-12475","Cindy Chapman","Consumer","Central","Houston","Texas","77070"
"BW-11200","Ben Wallace","Consumer","Central","Skokie","Illinois","60076"
"SH-20395","Shahid Hopkins","Consumer","West","San Francisco","California","94122"
"JL-15835","John Lee","Consumer","South","Richmond","Kentucky","40475"
"MD-17350","Maribeth Dona","Consumer","East","Lancaster","Ohio","43130"
"CL-12565","Clay Ludtke","Consumer","West","Gresham","Oregon","97030"
"MV-17485","Mark Van Huff","Consumer","Central","Houston","Texas","77041"
"BS-11380","Bill Stewart","Corporate","West","Denver","Colorado","80219"
"CM-12715","Craig Molinari","Corporate","Central","Huntsville","Texas","77340"
"EM-13825","Elizabeth Moffitt","Corporate","Central","Houston","Texas","77036"
"AF-10885","Art Foster","Consumer","East","Philadelphia","Pennsylvania","19134"
"DL-12925","Daniel Lacy","Consumer","East","Long Beach","New York","11561"
"RB-19570","Rob Beeghly","Consumer","Central","Chicago","Illinois","60610"
"RB-19795","Ross Baird","Home Office","West","Denver","Colorado","80219"
"RL-19615","Rob Lucas","Consumer","West","Los Angeles","California","90045"
"YS-21880","Yana Sorensen","Corporate","West","Los Angeles","California","90036"
"SW-20755","Steven Ward","Corporate","West","Seattle","Washington","98115"
"DB-13210","Dean Braden","Consumer","East","Philadelphia","Pennsylvania","19134"
"TH-21115","Thea Hudgings","Corporate","East","Providence","Rhode Island","2908"
"BH-11710","Brosina Hoffman","Consumer","Central","Garden City","Kansas","67846"
"CM-12235","Chris McAfee","Consumer","East","Watertown","New York","13601"
"DB-13555","Dorothy Badders","Corporate","East","Newark","Delaware","19711"
"LB-16795","Laurel Beltran","Home Office","West","Pueblo","Colorado","81001"
"CA-11965","Carol Adams","Corporate","West","Los Angeles","California","90036"
"DL-12925","Daniel Lacy","Consumer","South","Greenville","North Carolina","27834"
"CK-12205","Chloris Kastensmidt","Consumer","Central","Dallas","Texas","75081"
"CV-12805","Cynthia Voltz","Corporate","Central","Fremont","Nebraska","68025"
"VS-21820","Vivek Sundaresam","Consumer","Central","Huntsville","Texas","77340"
"DR-12940","Daniel Raglin","Home Office","East","Providence","Rhode Island","2908"
"TS-21655","Trudy Schmidt","Consumer","West","Rancho Cucamonga","California","91730"
"JG-15115","Jack Garza","Consumer","South","Charlotte","North Carolina","28205"
"AH-10120","Adrian Hane","Home Office","Central","Houston","Texas","77036"
"JL-15850","John Lucas","Consumer","West","Mesa","Arizona","85204"
"JB-15925","Joni Blumstein","Consumer","West","Los Angeles","California","90032"
"PB-19105","Peter Bühler","Consumer","East","Philadelphia","Pennsylvania","19140"
"SP-20620","Stefania Perrino","Corporate","West","Colorado Springs","Colorado","80906"
"MC-17605","Matt Connell","Corporate","West","Los Angeles","California","90032"
"BG-11695","Brooke Gillingham","Corporate","East","New York City","New York","10009"
"AR-10345","Alex Russell","Corporate","Central","Austin","Texas","78745"
"JD-15790","John Dryer","Consumer","Central","Houston","Texas","77070"
"BG-11035","Barry Gonzalez","Consumer","South","Memphis","Tennessee","38109"
